Sample,Enterococcus_faecalis,Anaerococcus_vaginalis,Varibaculum_cambriense,Finegoldia_magna,Bifidobacterium_breve,Escherichia_coli,Streptococcus_thermophilus,Citrobacter_freundii,Clostridium_neonatale,Streptococcus_gordonii,Clostridium_paraputrificum,Staphylococcus_aureus,Veillonella_parvula,Anaerococcus_hydrogenalis,Morganella_morganii,Pseudomonas_aeruginosa_group,Clostridium_perfringens,Clostridioides_difficile,Clostridium_innocuum,Proteus_mirabilis,Clostridium_sp_7_2_43FAA,Clostridium_butyricum,Klebsiella_oxytoca,Klebsiella_aerogenes,Klebsiella_pneumoniae,Klebsiella_michiganensis,Achromobacter_xylosoxidans,Achromobacter_insuavis,Enterobacter_cloacae_complex,Streptococcus_salivarius,Klebsiella_variicola,Klebsiella_quasipneumoniae,Dermabacter_hominis,Staphylococcus_epidermidis,Staphylococcus_warneri,Peptoniphilus_harei,Campylobacter_ureolyticus,Proteus_hauseri,Citrobacter_amalonaticus,Gemella_asaccharolytica,Citrobacter_youngae,Citrobacter_rodentium,Enterococcus_gallinarum,Bacteroides_caecimuris,Bacteroides_thetaiotaomicron,Akkermansia_muciniphila,Lactobacillus_johnsonii,Blautia_coccoides,Clostridium_clostridioforme,Clostridium_aldenense,Lactobacillus_murinus,Parasutterella_excrementihominis,Proteobacteria_bacterium_CAG_139,Turicimonas_muris,Veillonella_dispar,Clostridium_asparagiforme,Clostridium_lavalense,Sphingomonas_melonis,Clostridium_bolteae,Negativicoccus_succinicivorans,Actinomyces_europaeus,Corynebacterium_simulans,Staphylococcus_argenteus,Corynebacterium_striatum,Citrobacter_pasteurii,Aeriscardovia_aeriphila,Mycobacteroides_abscessus,Lachnospiraceae_bacterium_28_4,Lachnospiraceae_bacterium_A4,Acutalibacter_muris,Anaerotruncus_sp_G3_2012,Dorea_sp_5_2,Lachnospiraceae_bacterium_A2,Clostridium_sp_ASF502,Enterorhabdus_caecimuris,Clostridium_sp_ASF356,Lachnospiraceae_bacterium_M18_1,Oscillibacter_sp_1_3,Bifidobacterium_pseudolongum,Clostridium_cocleatum,Cutibacterium_acnes,Fusobacterium_nucleatum,Bifidobacterium_longum,Cutibacterium_avidum,Streptococcus_agalactiae,Serratia_marcescens,Lactobacillus_paragasseri,Actinomyces_sp_HPA0247,Leclercia_adecarboxylata,Staphylococcus_hominis,Actinomyces_radingae,Anaerococcus_prevotii,Pedobacter_nutrimenti,Delftia_acidovorans,Paenibacillus_pasadenensis,Acinetobacter_gandensis,Acinetobacter_johnsonii
GF10_A1_d77,5.74666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.25334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A1_d79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A1_d80_colon,14.06572,0,0,0,0,2.54081,0,0,0,0,0,0,0,0,0,0,0,12.44228,0.63293,0,0,0,0.85223,69.46602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_COLON_D35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_d101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_d103,2.04913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15079,0,0,0,0,0,97.80008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_d104_colon,4.11575,0,0,0,0,2.97899,0,0,0,0,0,0,0,0,0,0,0,1.18491,0.0691,0,0,0,0,91.31347,0.33778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_d127_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_D32,8.59217,0,0,0,0,1.12087,0,0,18.47387,0,1.11199,0,7.82784,0,0,0,10.91491,7.36683,25.76183,1.77991,0.52531,0,0,10.10218,0.20381,4.92766,0,0,0,0,0,0,0,0,0,0.22497,0.10904,0,0.9568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_D33,2.44982,0,0,0,0,0.09868,0,0,0,0,0.06585,0,0,0,0,0,1.9037,1.45968,0.13743,0,0,0,0,93.88484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_D34,4.36083,0,0,0,0,0,0,0,1.67707,0,0.22268,0,1.16145,0,0,0,8.44848,3.16467,3.1799,0.68335,0,0,0.25087,75.83685,0.21578,0.79807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_d77,8.65798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.34202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A2_d79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A3_COLON_D35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A3_d104_colon,1.13702,0,0.35403,0,0,0.23283,0,0.56442,6.39294,0,2.24324,0,4.51583,0,0,0,17.71344,8.4164,37.1432,0.34888,4.97729,0,0.12599,4.37232,0,9.47938,0,0,0,0,0,0,0,0,0,1.09863,0,0,0.56674,0.01245,0.30499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A3_d127_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A3_D33,1.85936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87464,0.64635,0,0,0,0,96.61965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A3_D34,4.20296,0,0,0,0,0,0,0,1.36624,0,0,0,1.16038,0,0,0,5.83335,2.06213,2.2589,0,0,0,0.49251,82.62353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A3_d79,6.35215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.64785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A3_d80_colon,0.44522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7527,1.01102,0,1.98778,0,0,94.80328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A4_d101,2.74942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68964,0.09591,0,0,0,0,0,96.46504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A4_d104_colon,0,0,0,0,0,3.71776,0,0,0,0,0,0,0,0,0,0,67.81901,9.58638,18.87685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A4_d127_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A4_d77,6.82185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.17815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A5_d101,1.31587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.68413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A5_d104_colon,4.40762,0,0,0,0,0.34014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.25225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A5_d127_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.54328,47.27051,0,0,0,37.18621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A56_d101,2.98674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01422,0.22438,0,0,0,0,0,96.77465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A6_d102,2.90735,0,0,0,0,0.35076,0,0,0,0,0,0,0,0,0,0,10.11819,1.25486,1.90886,0,0,0,0,82.00927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44029,0.01042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A6_d103,1.6323,0,0,0,0,21.40135,0,0,0,0,0,0,0,0,0,0,23.73079,10.46926,9.63699,0,0,0,0,27.42982,0.1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31628,0.20251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A6_d104_colon,0,0,0,0,0,40.54838,0,0,0.64504,0,0,0,0,0,0,0,23.20505,7.82776,16.76044,0,0.08045,0,0,2.33837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07241,0.5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A6_d127_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A7_d103,0.42759,0,0,0,0,2.98369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.20757,0.38114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A7_d104_colon,0,0,0,0,0,0.60019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.39981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A7_d127_colon,0.44265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.49972,0,0,0,60.05763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A8_d102,0.79132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.20868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_A8_d104_colon,0.90843,0,0.08418,0,0,1.81545,0,0.32537,11.28851,0,2.81422,0,4.68125,0,0,0,25.57739,18.30269,10.92224,0.55796,0.53559,0,15.09717,0.93103,0.39346,3.62742,0,0,0,0,0,0,0,0,0,0.70481,0.64589,0,0.52305,0,0.26387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_Adam_d1,3.39554,0,0,0,0,0,0,0.57522,3.02666,0,2.14325,0,0,0,0,0,2.52762,16.20144,18.67286,8.91212,0,0,6.18029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.61564,2.14809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_Adam_d20,2.4419,0,5.22338,0.08288,0,0,0,0.94686,6.67149,0,1.12293,0,2.88975,0,0,0,32.21886,7.6007,14.40899,2.75599,0,0,3.21946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97479,0.94512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C1_COLON_D55,0.69859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.30141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C1_d102_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C1_d55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C1_d77,0.33375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.37811,0,0,0,0,0,0,77.28815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C1_d78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C1_d80_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C10_COLON_D55,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C10_d55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_COLON_D35,19.11453,10.57345,9.37908,4.43307,3.45595,0.71548,0,0,1.62405,0,0,0,0,0,0,0,0,0.1811,0.13294,0,0,0,0,50.39036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_COLON_D55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_d101,1.81701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81571,0.50835,0,0,0,0,0,96.85893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_d103,0.02098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95255,22.40885,0,0,0,0,65.92274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_d104_colon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.18907,36.13986,0,0,0,45.77106,1.90001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_D32,6.88325,3.51969,2.51985,0.60028,0.29881,0,0,0,0.7826,0,0,0,0,0,0,0,1.18282,0.91296,2.71375,0,0,0,0,80.58598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_D33,2.24202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87977,0.4898,0,0,0,0,0,95.38841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_D34,6.92085,0,0,0,0,0,0,0,0,0,0,0,1.86638,0,0,0,1.02488,0.12783,0.38864,0,0,0,0,89.67142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_d55,1.40212,0,0,0,30.73702,1.81126,0,0.78042,23.69317,0,9.18048,0,0.07549,0,0.22711,0,0,21.10246,0,0,0.59106,8.68249,0.21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_d77,1.5488,0,0,0,0,0.10797,0,0,0,0,0,0,0.71521,0,0,0,55.26831,0.38524,0,4.58283,0,0,0,37.39165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF10_C2_d78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
