Sample,Klebsiella_aerogenes,Klebsiella_pneumoniae,Achromobacter_xylosoxidans,Escherichia_coli,Klebsiella_variicola,Klebsiella_quasipneumoniae,Enterococcus_faecalis,Achromobacter_insuavis,Pedobacter_nutrimenti,Delftia_acidovorans,Paenibacillus_pasadenensis,Acinetobacter_gandensis,Acinetobacter_johnsonii,Clostridium_perfringens,Clostridium_neonatale,Klebsiella_oxytoca,Clostridium_innocuum,Clostridioides_difficile,Clostridium_paraputrificum,Clostridium_sp_7_2_43FAA,Veillonella_parvula,Proteus_mirabilis,Citrobacter_freundii,Klebsiella_michiganensis,Peptoniphilus_harei,Campylobacter_ureolyticus,Varibaculum_cambriense,Finegoldia_magna,Proteus_hauseri,Citrobacter_amalonaticus,Gemella_asaccharolytica,Citrobacter_youngae,Citrobacter_rodentium,Enterococcus_gallinarum,Bacteroides_caecimuris,Bacteroides_thetaiotaomicron,Akkermansia_muciniphila,Lactobacillus_johnsonii,Blautia_coccoides,Clostridium_clostridioforme,Clostridium_aldenense,Lactobacillus_murinus,Parasutterella_excrementihominis,Proteobacteria_bacterium_CAG_139,Turicimonas_muris,Streptococcus_salivarius,Staphylococcus_epidermidis,Veillonella_dispar,Clostridium_asparagiforme,Clostridium_lavalense,Sphingomonas_melonis,Anaerococcus_vaginalis,Bifidobacterium_breve,Clostridium_bolteae,Clostridium_butyricum,Morganella_morganii,Anaerococcus_hydrogenalis,Negativicoccus_succinicivorans,Actinomyces_europaeus,Corynebacterium_simulans,Staphylococcus_warneri,Staphylococcus_aureus,Dermabacter_hominis,Staphylococcus_argenteus,Corynebacterium_striatum,Citrobacter_pasteurii,Aeriscardovia_aeriphila,Streptococcus_thermophilus,Streptococcus_gordonii,Mycobacteroides_abscessus,Lachnospiraceae_bacterium_28_4,Lachnospiraceae_bacterium_A4,Acutalibacter_muris,Anaerotruncus_sp_G3_2012,Dorea_sp_5_2,Lachnospiraceae_bacterium_A2,Clostridium_sp_ASF502,Enterorhabdus_caecimuris,Clostridium_sp_ASF356,Lachnospiraceae_bacterium_M18_1,Oscillibacter_sp_1_3,Bifidobacterium_pseudolongum,Clostridium_cocleatum,Tissierellia_bacterium_S5_A11,Collinsella_SGB47280,Clostridium_tertium,Enterobacter_cloacae_complex,Cutibacterium_acnes,Fusobacterium_nucleatum,Pseudomonas_aeruginosa_group,Ruthenibacterium_lactatiformans,Bifidobacterium_longum,Streptococcus_agalactiae,Cutibacterium_avidum,Actinomyces_sp_HPA0247,Serratia_marcescens,Lactobacillus_paragasseri,Leclercia_adecarboxylata,Staphylococcus_hominis,Actinomyces_radingae,Anaerococcus_prevotii,Bacillus_cereus_group,Burkholderia_contaminans,Lactobacillus_casei_group
GF14_a5_d97_colon,56.87032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21499,0,0,0,0,0,0,0,18.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A6_d34_colon,45.97065,1.48779,0,42.49067,0,0,0,0,0,0,0,0,0,0,0,7.61679,2.13427,0,0,0.29983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A6_d94_stool,96.56452,2.10571,0,0.8105,0,0,0.20431,0,0,0,0,0,0,0,0,0,0,0.31496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A6_d95_stool,89.11254,1.20949,0,1.26694,0,0,5.30356,0,0,0,0,0,0,1.18258,0,0,0,1.90467,0,0,0,0,0,0,0,0,0,0.02022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A6_d96_16_stool,83.63116,0.32437,0,2.69527,0,0,7.27114,0,0,0,0,0,0,0.02151,0,0,0,2.93432,3.12223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_a6_d97_colon,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A7_d32,13.35421,0,0,84.02281,0,0,1.82126,0,0,0,0,0,0,0.04273,0,0,0,0.75899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A7_d34,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A7_d35_colon,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A7_d94_stool,96.29053,1.17989,0,0.81988,0,0,1.47639,0,0,0,0,0,0,0,0,0,0,0.23331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A7_d95_stool,95.99543,0,0,0,0,0,3.49862,0,0,0,0,0,0,0,0,0,0,0.43687,0,0,0,0,0,0,0,0,0,0.06908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_a7_d97_colon,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A8_d94_stool,96.05977,1.39873,0,0.45838,0,0,1.21742,0,0,0,0,0,0,0.53312,0,0,0,0.33258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A8_d96_16_stool,81.10061,1.74353,0,5.29386,0,0,5.75819,0,0,0,0,0,0,2.02041,0,0,0,2.316,1.7674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_A8_d96_stool,89.25755,1.36534,0,2.36011,0,0,4.85701,0,0,0,0,0,0,0.16024,0,0,0,1.56016,0.12394,0,0,0,0,0,0,0,0,0.31565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_a8_d97_colon,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Adam_d18_stool,0,0,0,0.22083,0,0,6.77855,0,0,0,0,0,0,26.9901,10.56289,2.43975,26.91145,4.58181,4.99398,0.25472,0,3.89868,6.2933,1.6544,0,0,0,0.87973,0.08891,0,0,3.4509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Adam_d5_stool,0.13585,0,0,0.38764,0,0,5.1,0,0,0,0,0,0,57.19334,3.35416,8.74653,16.39493,2.22822,1.05375,0.02054,0,2.89289,1.50857,0,0,0,0,0.668,0,0,0,0.3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Adam_d51_stool,0,0,0,3.79682,0,0,6.03345,0,0,0,0,0,0,38.26993,7.36625,0,27.62716,4.57454,3.27159,0.20211,0,3.28313,2.6774,2.3862,0,0,0,0,0,0,0,0.51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Adam_d59_stool,0,0,0,1.41533,0,0,6.21892,0,0,0,0,0,0,50.00211,6.46184,0,18.08584,5.32832,1.25296,0.07581,0,2.87529,4.5729,1.77543,0,0,0,0.38067,0,0,0,1.55457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Adam_d78_stool,0,0,0,1.14628,0,0,6.5562,0,0,0,0,0,0,29.53923,8.07226,0,35.02377,6.94034,1.79751,0.62724,0,4.35172,2.0264,3.41095,0,0,0,0,0,0,0,0.50811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Adam_d9_stool,1.29784,0.19976,0,1.06483,0,0,3.52683,0,0,0,0,0,0,26.98729,16.51117,18.15627,17.95051,4.39667,3.09466,0,0,3.4058,2.13655,0,0,0,0,0.00354,0.22255,0,0,1.04575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_B_d66_stool,2.16431,0.11101,0,1.68081,0,0,5.73874,0,0,0,0,0,0,29.91118,9.27495,1.88814,35.24264,7.63244,1.07607,0.3276,0,2.07501,2.8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_B_d78_stool,0.83124,0,0,1.77939,0,0,4.43228,0,0,0,0,0,0,30.19197,5.13949,1.10077,39.48616,8.74136,2.92894,0.63958,0,2.4339,2.00789,0,0,0,0,0,0,0,0,0.28702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_b1_d95_colon,54.01124,0.39731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39238,30.76993,0,0,0,0,0,0,0,3.42914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_b2_d95_colon,11.63387,0,0,0.33213,0,0,5.94076,0,0,0,0,0,0,0,0,0.63213,37.69838,11.51013,0,12.35318,0,0,6.93048,11.02399,0,0,0,0,0,0,0,1.94495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_b3_d95_colon,7.18598,0.17475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63203,10.65972,0,32.47775,0,0,11.18066,22.64919,0,0,0,0,0,0,0,7.03992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Bdam_d18_stool,0,0,0,2.17811,0,0,9.03343,0,0,0,0,0,0,23.98291,13.30782,2.06827,23.43233,9.91037,4.2941,0,0,6.96416,3.66272,0.40741,0,0,0,0.75837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Bdam_d5_stool,5.43662,0.28216,0,2.42968,0,0,6.94894,0,0,0,0,0,0,16.21059,11.15433,15.21169,30.35385,3.17737,2.23947,0,0,2.4707,3.09394,0,0,0,0,0,0,0,0,0.99068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Bdam_d51_stool,4.49413,0,0,2.79259,0,0,7.37848,0,0,0,0,0,0,33.31486,6.26555,3.67407,28.53039,3.1977,2.90767,0.25595,0,1.80524,3.89774,0.2154,0,0,0,0,0,0,0,1.2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Bdam_d59_stool,1.90799,0,0,1.04095,0,0,5.20796,0,0,0,0,0,0,35.16277,11.0969,2.38457,27.14232,9.68139,1.97562,0.14601,0,1.09234,1.90586,0,0,0,0,0,0,0,0,1.25531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Bdam_d9_stool,0.05056,0.26024,0,2.91095,0,0,8.90012,0,0,0,0,0,0,38.6356,9.89772,9.61138,16.34638,5.56272,1.4712,0,0,2.65755,2.93623,0,0,0,0,0.01433,0,0,0,0.74502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_C_d66_stool,1.70203,0,0,1.64272,0,0,7.21346,0,0,0,0,0,0,20.48854,3.83592,4.82949,39.7526,2.14018,0.2969,0,0,3.9221,4.52437,0,0,0,7.84573,0.65364,0,0,0,1.15232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_c_d78_stool,1.14842,0.33565,0,0.49201,0,0,5.29997,0,0,0,0,0,0,28.96778,6.62379,1.92365,36.15565,5.49967,2.03185,0.45079,0,3.00886,1.65204,0,0,0,4.35464,0,0,0,0,2.05524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_c1_d130_colon,14.93951,0.48057,0,0,0,0,0.33654,0,0,0,0,0,0,0,0,83.15017,0,0.23102,0,0,0,0,0.61287,0,0,0,0,0,0,0,0,0.24933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_c2_d130_colon,22.96042,0,0,55.20435,0,0,0.16994,0,0,0,0,0,0,0,0,18.23408,0,0,0,0,0,3.4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_c3_d130_colon,6.82145,0,0,0,0,0,0.03334,0,0,0,0,0,0,0,0,92.8763,0,0,0,0,0,0,0,0.2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Cdam_d18_stool,0,0,0,0.32296,0,0,6.1202,0,0,0,0,0,0,17.78525,9.8471,1.56284,35.31689,10.31021,5.13915,0,0,2.84631,4.3312,0,0,0,5.58039,0.0235,0,0,0,0.81402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_cdam_d5_stool,0.2861,0,0,1.17537,0,0,9.95007,0,0,0,0,0,0,32.55228,9.05205,8.2841,17.50428,8.31171,3.13319,0,0,8.57699,1.15579,0,0,0,0,0.01807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Cdam_d51_stool,0.20718,0,0,2.16577,0,0,6.12291,0,0,0,0,0,0,26.7029,3.18802,3.6299,42.7824,3.8338,1.55013,0.9598,0,2.21572,4.20768,0,0,0,1.52863,0.5365,0,0,0,0.36868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Cdam_d59_stool,0.67525,0,0,0,0,0,4.19106,0,0,0,0,0,0,39.44836,8.42576,2.18393,28.73868,4.07586,2.61446,0.79013,0,3.8904,1.6078,0,0,0,3.0847,0.27361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_Cdam_d9_stool,0,0,0,1.91459,0,0,10.76301,0,0,0,0,0,0,24.28177,8.69154,8.22969,25.97501,5.58936,4.80274,0.10562,0,6.81397,1.69758,0,0,0,0.31647,0.81865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d67_A1_stool,4.77452,0,0,91.05926,0,0,0.18321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d67_A3_stool,98.86303,0,0,1.13697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d67_A4_stool,4.80073,0,0,94.36448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d67_A5_stool,14.33106,0,0,85.66894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d67_A6_stool,14.23577,0,0,78.06378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d67_A7_stool,32.42128,0.6097,0,24.27893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.91276,0,0,0,0,0,0,0.77733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d67_A8_stool,57.63251,0.5898,0,41.77769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d67_A9_stool,4.53572,0,0,95.46428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GF14_d68_A1_colon,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
